Nivel y Ciclo;Grupo de edad;Tipo de universidad;Tipo de centro;Sexo;Total
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Total Centros;Hombres;74.451
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;149.782
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Mujeres;76.135
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros propios;Hombres;73.647
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;1.611
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;807
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;804
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;12.722
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Mujeres;5.731
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Total Centros;Hombres;6.991
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;12.722
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Mujeres;5.731
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros propios;Hombres;6.991
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;226
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;126
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;100
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;224
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;126
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;219
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;123
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;..
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;217
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;123
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;..
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;90.899
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;48.187
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Total Centros;Hombres;42.712
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;89.614
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;47.528
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros propios;Hombres;42.086
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;1.285
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;659
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;626
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;85.008
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;45.354
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;39.654
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;83.723
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;44.695
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;39.028
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;1.285
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;659
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;626
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;5.891
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;2.833
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;3.058
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;5.891
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;2.833
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;3.058
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;36.430
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;17.691
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;18.739
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;36.215
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;17.591
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;18.624
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;215
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;100
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;115
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;33.585
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;16.476
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;17.109
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;33.370
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;16.376
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;16.994
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;215
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;100
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;115
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;2.845
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;1.215
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;1.630
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;2.845
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;1.215
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;1.630
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;36.560
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Mujeres;16.669
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Total Centros;Hombres;19.891
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;36.451
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Mujeres;16.621
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros propios;Hombres;19.830
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;109
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;32.581
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;14.989
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Total Centros;Hombres;17.592
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;32.472
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;14.941
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros propios;Hombres;17.531
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;109
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;3.979
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;1.680
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Total Centros;Hombres;2.299
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Ambos Sexos;3.979
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Mujeres;1.680
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros propios;Hombres;2.299
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Ciclo Largo;Más de 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Ambos Sexos;16.370
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Mujeres;9.638
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Total Centros;Hombres;6.732
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Ambos Sexos;16.076
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Mujeres;9.405
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros propios;Hombres;6.671
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Ambos Sexos;294
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Mujeres;233
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Total Universidades;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Ambos Sexos;12.978
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Mujeres;7.268
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Total Centros;Hombres;5.710
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Ambos Sexos;12.684
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Mujeres;7.035
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros propios;Hombres;5.649
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Ambos Sexos;294
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Mujeres;233
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Ambos Sexos;3.392
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Mujeres;2.370
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Total Centros;Hombres;1.022
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Ambos Sexos;3.392
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Mujeres;2.370
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros propios;Hombres;1.022
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;Todas las edades;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Total Centros;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros propios;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Total Centros;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros propios;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Total Centros;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros propios;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 18 a 21 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Ambos Sexos;5.255
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Mujeres;3.396
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Total Centros;Hombres;1.859
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Ambos Sexos;5.053
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Mujeres;3.235
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros propios;Hombres;1.818
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Ambos Sexos;202
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Mujeres;161
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Ambos Sexos;4.597
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Mujeres;2.866
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Total Centros;Hombres;1.731
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Ambos Sexos;4.395
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Mujeres;2.705
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros propios;Hombres;1.690
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Ambos Sexos;202
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Mujeres;161
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Ambos Sexos;658
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Mujeres;530
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Total Centros;Hombres;128
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Ambos Sexos;658
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Mujeres;530
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros propios;Hombres;128
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 22 a 25 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Ambos Sexos;4.613
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Mujeres;2.667
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Total Centros;Hombres;1.946
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Ambos Sexos;4.562
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Mujeres;2.630
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros propios;Hombres;1.932
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Total Universidades;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Ambos Sexos;3.802
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Mujeres;2.025
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Total Centros;Hombres;1.777
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Ambos Sexos;3.751
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Mujeres;1.988
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros propios;Hombres;1.763
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Ambos Sexos;811
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Mujeres;642
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Total Centros;Hombres;169
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Ambos Sexos;811
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Mujeres;642
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros propios;Hombres;169
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Ambos Sexos;.
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Mujeres;.
1º y 2º ciclo. Solo Segundo Ciclo;De 26 a 30 años;Universidades privadas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Ambos Sexos;6.488
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Mujeres;3.570
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Total Centros;Hombres;2.918
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Ambos Sexos;6.447
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Mujeres;3.535
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros propios;Hombres;2.912
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Total Universidades;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Total Centros;Ambos Sexos;4.568
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Total Centros;Mujeres;2.373
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Total Centros;Hombres;2.195
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros propios;Ambos Sexos;4.527
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros propios;Mujeres;2.338
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros propios;Hombres;2.189
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades públicas;Centros adscritos;Hombres;.
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades privadas;Total Centros;Ambos Sexos;1.920
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades privadas;Total Centros;Mujeres;1.197
1º y 2º ciclo. Solo Segundo Ciclo;Más de 30 años;Universidades privadas;Total Centros;Hombres;723
