Universidad;Ámbito de estudio ISCED 1999;Total
Rey Juan Carlos;214 - Diseño;..
Rey Juan Carlos;220 - Humanidades;..
Rey Juan Carlos;222 - Lenguas extranjeras;..
Rey Juan Carlos;223 - Lenguas y dialectos españoles;..
Rey Juan Carlos;224 - Historia, filosofía y temas relacionados;..
Rey Juan Carlos;225 - Historia y arqueología;43
Rey Juan Carlos;226 - Filosofía y ética;..
Rey Juan Carlos;3 - Ciencias sociales, educación comercial y derecho;15.950
Rey Juan Carlos;310 - Ciencias sociales y del comportamiento;..
Rey Juan Carlos;311 - Psicología;296
Rey Juan Carlos;312 - Sociología, antropología y geografía social y cultural;169
Rey Juan Carlos;313 - Ciencias políticas;87
Rey Juan Carlos;314 - Economía;705
Rey Juan Carlos;321 - Periodismo;2.301
Rey Juan Carlos;322 - Biblioteconomía, documentación y archivos;..
Rey Juan Carlos;341 - Ventas al por mayor y al por menor;..
Rey Juan Carlos;342 - Marketing y publicidad;2.355
Rey Juan Carlos;343 - Finanzas, banca y seguros;534
Rey Juan Carlos;344 - Contabilidad y gestión de impuestos;..
Rey Juan Carlos;345 - Administración y gestión de empresas;7.872
Rey Juan Carlos;346 - Secretariado y trabajo administrativo;..
Rey Juan Carlos;347 - Otros estudios referidos al puesto de trabajo;34
Rey Juan Carlos;380 - Derecho;1.597
Rey Juan Carlos;4 - Ciencias;2.430
Rey Juan Carlos;421 - Biología y Bioquímica;143
Rey Juan Carlos;422 - Ciencias del medio ambiente;635
Rey Juan Carlos;440 - Ciencias Físicas, químicas, geológicas;..
Rey Juan Carlos;441 - Física;..
Rey Juan Carlos;442 - Química;193
Rey Juan Carlos;443 - Geología y meteorología;..
Rey Juan Carlos;461 - Matemáticas;19
Rey Juan Carlos;462 - Estadística;..
Rey Juan Carlos;481 - Ciencias de la computación;945
Rey Juan Carlos;482 - Informática en el nivel de usuario;495
Rey Juan Carlos;5 - Ingeniería, industria y construcción;1.502
Rey Juan Carlos;520 - Ingeniería y profesiones afines;201
Rey Juan Carlos;521 - Mecánica y metalurgia;47
Rey Juan Carlos;522 - Electricidad y energía;167
Rey Juan Carlos;523 - Electrónica y automática;527
Rey Juan Carlos;524 - Procesos químicos;334
Rey Juan Carlos;525 - Vehículos de motor, barcos y aeronaves;..
Rey Juan Carlos;540 - Industria manufacturera y producción;..
Rey Juan Carlos;541 - Industria de la alimentación;84
Rey Juan Carlos;542 - Industria textil, confección, del calzado y piel;..
Rey Juan Carlos;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);142
Rey Juan Carlos;544 - Minería y extracción;..
Rey Juan Carlos;581 - Arquitectura y urbanismo;..
Rey Juan Carlos;582 - Construcción e ingeniería civil;..
Rey Juan Carlos;6 - Agricultura y veterinaria;..
Rey Juan Carlos;620 - Agricultura, ganadería y pesca;..
Rey Juan Carlos;621 - Producción agrícola y explotación ganadera;..
Rey Juan Carlos;622 - Horticultura;..
Rey Juan Carlos;623 - Silvicultura;..
Rey Juan Carlos;641 - Veterinaria;..
Rey Juan Carlos;7 - Salud y servicios sociales;1.731
Rey Juan Carlos;721 - Medicina;242
Rey Juan Carlos;723 - Enfermería y atención a enfermos;508
Rey Juan Carlos;724 - Estudios dentales;243
Rey Juan Carlos;725 - Tecnología de diagnóstico y tratamiento médico;..
Rey Juan Carlos;726 - Terapia y rehabilitación;738
Rey Juan Carlos;727 - Farmacia;..
Rey Juan Carlos;762 - Trabajo social y orientación;..
Rey Juan Carlos;8 - Servicios;1.960
Rey Juan Carlos;812 - Viajes, turismo y ocio;1.960
Rey Juan Carlos;813 - Deportes;..
Rey Juan Carlos;840 - Servicios de transporte;..
Rey Juan Carlos;851 - Control y tecnología medioambiental;..
Rey Juan Carlos;852 - Entornos naturales y vida salvaje;..
Rey Juan Carlos;861 - Protección de la propiedad y las personas;..
Rovira i Virgili;Total;11.725
Rovira i Virgili;1 - Educación;1.619
Rovira i Virgili;142 - Ciencias de la educación;469
Rovira i Virgili;143 - Formación de docentes de enseñanza infantil;532
Rovira i Virgili;144 - Formación de docentes de enseñanza primaria;457
Rovira i Virgili;145 - Formación de docentes de enseñanza de temas especiales;55
Rovira i Virgili;146 - Formación de docentes de formación profesional;106
Rovira i Virgili;2 - Artes y humanidades;764
Rovira i Virgili;210 - Artes;79
Rovira i Virgili;211 - Bellas artes;49
Rovira i Virgili;212 - Música y artes del espectáculo;..
Rovira i Virgili;213 - Técnicas audiovisuales y medios de comunicación;60
Rovira i Virgili;214 - Diseño;..
Rovira i Virgili;220 - Humanidades;..
Rovira i Virgili;222 - Lenguas extranjeras;189
Rovira i Virgili;223 - Lenguas y dialectos españoles;193
Rovira i Virgili;224 - Historia, filosofía y temas relacionados;123
Rovira i Virgili;225 - Historia y arqueología;71
Rovira i Virgili;226 - Filosofía y ética;..
Rovira i Virgili;3 - Ciencias sociales, educación comercial y derecho;3.789
Rovira i Virgili;310 - Ciencias sociales y del comportamiento;..
Rovira i Virgili;311 - Psicología;542
Rovira i Virgili;312 - Sociología, antropología y geografía social y cultural;211
Rovira i Virgili;313 - Ciencias políticas;..
Rovira i Virgili;314 - Economía;204
Rovira i Virgili;321 - Periodismo;156
Rovira i Virgili;322 - Biblioteconomía, documentación y archivos;..
Rovira i Virgili;341 - Ventas al por mayor y al por menor;..
Rovira i Virgili;342 - Marketing y publicidad;305
Rovira i Virgili;343 - Finanzas, banca y seguros;174
Rovira i Virgili;344 - Contabilidad y gestión de impuestos;..
Rovira i Virgili;345 - Administración y gestión de empresas;1.359
Rovira i Virgili;346 - Secretariado y trabajo administrativo;..
Rovira i Virgili;347 - Otros estudios referidos al puesto de trabajo;..
Rovira i Virgili;380 - Derecho;838
Rovira i Virgili;4 - Ciencias;904
Rovira i Virgili;421 - Biología y Bioquímica;123
Rovira i Virgili;422 - Ciencias del medio ambiente;..
Rovira i Virgili;440 - Ciencias Físicas, químicas, geológicas;..
Rovira i Virgili;441 - Física;..
Rovira i Virgili;442 - Química;340
Rovira i Virgili;443 - Geología y meteorología;..
Rovira i Virgili;461 - Matemáticas;..
Rovira i Virgili;462 - Estadística;..
Rovira i Virgili;481 - Ciencias de la computación;441
Rovira i Virgili;482 - Informática en el nivel de usuario;..
Rovira i Virgili;5 - Ingeniería, industria y construcción;2.169
Rovira i Virgili;520 - Ingeniería y profesiones afines;..
Rovira i Virgili;521 - Mecánica y metalurgia;302
Rovira i Virgili;522 - Electricidad y energía;340
Rovira i Virgili;523 - Electrónica y automática;457
Rovira i Virgili;524 - Procesos químicos;575
Rovira i Virgili;525 - Vehículos de motor, barcos y aeronaves;..
Rovira i Virgili;540 - Industria manufacturera y producción;..
Rovira i Virgili;541 - Industria de la alimentación;158
Rovira i Virgili;542 - Industria textil, confección, del calzado y piel;..
Rovira i Virgili;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Rovira i Virgili;544 - Minería y extracción;..
Rovira i Virgili;581 - Arquitectura y urbanismo;337
Rovira i Virgili;582 - Construcción e ingeniería civil;..
Rovira i Virgili;6 - Agricultura y veterinaria;14
Rovira i Virgili;620 - Agricultura, ganadería y pesca;..
Rovira i Virgili;621 - Producción agrícola y explotación ganadera;14
Rovira i Virgili;622 - Horticultura;..
Rovira i Virgili;623 - Silvicultura;..
Rovira i Virgili;641 - Veterinaria;..
Rovira i Virgili;7 - Salud y servicios sociales;2.145
Rovira i Virgili;721 - Medicina;711
Rovira i Virgili;723 - Enfermería y atención a enfermos;618
Rovira i Virgili;724 - Estudios dentales;..
Rovira i Virgili;725 - Tecnología de diagnóstico y tratamiento médico;..
Rovira i Virgili;726 - Terapia y rehabilitación;480
Rovira i Virgili;727 - Farmacia;..
Rovira i Virgili;762 - Trabajo social y orientación;336
Rovira i Virgili;8 - Servicios;321
Rovira i Virgili;812 - Viajes, turismo y ocio;309
Rovira i Virgili;813 - Deportes;..
Rovira i Virgili;840 - Servicios de transporte;12
Rovira i Virgili;851 - Control y tecnología medioambiental;..
Rovira i Virgili;852 - Entornos naturales y vida salvaje;..
Rovira i Virgili;861 - Protección de la propiedad y las personas;..
Salamanca;Total;24.942
Salamanca;1 - Educación;3.082
Salamanca;142 - Ciencias de la educación;711
Salamanca;143 - Formación de docentes de enseñanza infantil;814
Salamanca;144 - Formación de docentes de enseñanza primaria;944
Salamanca;145 - Formación de docentes de enseñanza de temas especiales;314
Salamanca;146 - Formación de docentes de formación profesional;299
Salamanca;2 - Artes y humanidades;3.948
Salamanca;210 - Artes;..
Salamanca;211 - Bellas artes;1.140
Salamanca;212 - Música y artes del espectáculo;75
Salamanca;213 - Técnicas audiovisuales y medios de comunicación;208
Salamanca;214 - Diseño;..
Salamanca;220 - Humanidades;104
Salamanca;222 - Lenguas extranjeras;1.372
Salamanca;223 - Lenguas y dialectos españoles;387
Salamanca;224 - Historia, filosofía y temas relacionados;..
Salamanca;225 - Historia y arqueología;436
Salamanca;226 - Filosofía y ética;226
Salamanca;3 - Ciencias sociales, educación comercial y derecho;7.010
Salamanca;310 - Ciencias sociales y del comportamiento;..
Salamanca;311 - Psicología;1.245
Salamanca;312 - Sociología, antropología y geografía social y cultural;289
Salamanca;313 - Ciencias políticas;144
Salamanca;314 - Economía;459
Salamanca;321 - Periodismo;..
Salamanca;322 - Biblioteconomía, documentación y archivos;115
Salamanca;341 - Ventas al por mayor y al por menor;..
Salamanca;342 - Marketing y publicidad;..
Salamanca;343 - Finanzas, banca y seguros;..
Salamanca;344 - Contabilidad y gestión de impuestos;..
Salamanca;345 - Administración y gestión de empresas;2.887
Salamanca;346 - Secretariado y trabajo administrativo;..
Salamanca;347 - Otros estudios referidos al puesto de trabajo;..
Salamanca;380 - Derecho;1.871
Salamanca;4 - Ciencias;3.442
Salamanca;421 - Biología y Bioquímica;980
Salamanca;422 - Ciencias del medio ambiente;501
Salamanca;440 - Ciencias Físicas, químicas, geológicas;..
Salamanca;441 - Física;268
Salamanca;442 - Química;370
Salamanca;443 - Geología y meteorología;209
Salamanca;461 - Matemáticas;148
Salamanca;462 - Estadística;53
Salamanca;481 - Ciencias de la computación;913
Salamanca;482 - Informática en el nivel de usuario;..
Salamanca;5 - Ingeniería, industria y construcción;2.928
Salamanca;520 - Ingeniería y profesiones afines;122
Salamanca;521 - Mecánica y metalurgia;441
Salamanca;522 - Electricidad y energía;111
Salamanca;523 - Electrónica y automática;93
Salamanca;524 - Procesos químicos;600
Salamanca;525 - Vehículos de motor, barcos y aeronaves;..
Salamanca;540 - Industria manufacturera y producción;..
Salamanca;541 - Industria de la alimentación;64
Salamanca;542 - Industria textil, confección, del calzado y piel;12
Salamanca;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Salamanca;544 - Minería y extracción;41
Salamanca;581 - Arquitectura y urbanismo;829
Salamanca;582 - Construcción e ingeniería civil;615
Salamanca;6 - Agricultura y veterinaria;262
Salamanca;620 - Agricultura, ganadería y pesca;..
Salamanca;621 - Producción agrícola y explotación ganadera;262
Salamanca;622 - Horticultura;..
Salamanca;623 - Silvicultura;..
Salamanca;641 - Veterinaria;..
Salamanca;7 - Salud y servicios sociales;4.039
Salamanca;721 - Medicina;1.239
Salamanca;723 - Enfermería y atención a enfermos;649
Salamanca;724 - Estudios dentales;183
Salamanca;725 - Tecnología de diagnóstico y tratamiento médico;..
Salamanca;726 - Terapia y rehabilitación;304
Salamanca;727 - Farmacia;1.178
Salamanca;762 - Trabajo social y orientación;486
Salamanca;8 - Servicios;231
Salamanca;812 - Viajes, turismo y ocio;231
Salamanca;813 - Deportes;..
Salamanca;840 - Servicios de transporte;..
Salamanca;851 - Control y tecnología medioambiental;..
Salamanca;852 - Entornos naturales y vida salvaje;..
Salamanca;861 - Protección de la propiedad y las personas;..
Santiago de Compostela;Total;25.857
Santiago de Compostela;1 - Educación;3.037
Santiago de Compostela;142 - Ciencias de la educación;951
Santiago de Compostela;143 - Formación de docentes de enseñanza infantil;649
Santiago de Compostela;144 - Formación de docentes de enseñanza primaria;704
Santiago de Compostela;145 - Formación de docentes de enseñanza de temas especiales;338
Santiago de Compostela;146 - Formación de docentes de formación profesional;395
Santiago de Compostela;2 - Artes y humanidades;2.900
Santiago de Compostela;210 - Artes;..
Santiago de Compostela;211 - Bellas artes;302
Santiago de Compostela;212 - Música y artes del espectáculo;..
Santiago de Compostela;213 - Técnicas audiovisuales y medios de comunicación;212
Santiago de Compostela;214 - Diseño;..
Santiago de Compostela;220 - Humanidades;100
Santiago de Compostela;222 - Lenguas extranjeras;853
Santiago de Compostela;223 - Lenguas y dialectos españoles;412
Santiago de Compostela;224 - Historia, filosofía y temas relacionados;366
Santiago de Compostela;225 - Historia y arqueología;426
Santiago de Compostela;226 - Filosofía y ética;229
Santiago de Compostela;3 - Ciencias sociales, educación comercial y derecho;8.755
Santiago de Compostela;310 - Ciencias sociales y del comportamiento;78
Santiago de Compostela;311 - Psicología;1.315
Santiago de Compostela;312 - Sociología, antropología y geografía social y cultural;65
Santiago de Compostela;313 - Ciencias políticas;544
Santiago de Compostela;314 - Economía;677
Santiago de Compostela;321 - Periodismo;511
Santiago de Compostela;322 - Biblioteconomía, documentación y archivos;..
Santiago de Compostela;341 - Ventas al por mayor y al por menor;..
Santiago de Compostela;342 - Marketing y publicidad;..
Santiago de Compostela;343 - Finanzas, banca y seguros;..
Santiago de Compostela;344 - Contabilidad y gestión de impuestos;..
Santiago de Compostela;345 - Administración y gestión de empresas;3.766
Santiago de Compostela;346 - Secretariado y trabajo administrativo;..
Santiago de Compostela;347 - Otros estudios referidos al puesto de trabajo;..
Santiago de Compostela;380 - Derecho;1.799
Santiago de Compostela;4 - Ciencias;2.694
Santiago de Compostela;421 - Biología y Bioquímica;955
Santiago de Compostela;422 - Ciencias del medio ambiente;..
Santiago de Compostela;440 - Ciencias Físicas, químicas, geológicas;..
Santiago de Compostela;441 - Física;410
Santiago de Compostela;442 - Química;577
Santiago de Compostela;443 - Geología y meteorología;..
Santiago de Compostela;461 - Matemáticas;443
Santiago de Compostela;462 - Estadística;..
Santiago de Compostela;481 - Ciencias de la computación;309
Santiago de Compostela;482 - Informática en el nivel de usuario;..
Santiago de Compostela;5 - Ingeniería, industria y construcción;1.400
Santiago de Compostela;520 - Ingeniería y profesiones afines;29
Santiago de Compostela;521 - Mecánica y metalurgia;..
Santiago de Compostela;522 - Electricidad y energía;..
Santiago de Compostela;523 - Electrónica y automática;..
Santiago de Compostela;524 - Procesos químicos;710
Santiago de Compostela;525 - Vehículos de motor, barcos y aeronaves;..
Santiago de Compostela;540 - Industria manufacturera y producción;..
Santiago de Compostela;541 - Industria de la alimentación;132
Santiago de Compostela;542 - Industria textil, confección, del calzado y piel;..
Santiago de Compostela;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Santiago de Compostela;544 - Minería y extracción;..
Santiago de Compostela;581 - Arquitectura y urbanismo;222
Santiago de Compostela;582 - Construcción e ingeniería civil;307
Santiago de Compostela;6 - Agricultura y veterinaria;1.727
Santiago de Compostela;620 - Agricultura, ganadería y pesca;39
Santiago de Compostela;621 - Producción agrícola y explotación ganadera;294
Santiago de Compostela;622 - Horticultura;51
Santiago de Compostela;623 - Silvicultura;450
Santiago de Compostela;641 - Veterinaria;893
Santiago de Compostela;7 - Salud y servicios sociales;5.344
Santiago de Compostela;721 - Medicina;2.232
Santiago de Compostela;723 - Enfermería y atención a enfermos;806
Santiago de Compostela;724 - Estudios dentales;259
Santiago de Compostela;725 - Tecnología de diagnóstico y tratamiento médico;213
Santiago de Compostela;726 - Terapia y rehabilitación;36
Santiago de Compostela;727 - Farmacia;1.433
Santiago de Compostela;762 - Trabajo social y orientación;365
Santiago de Compostela;8 - Servicios;..
Santiago de Compostela;812 - Viajes, turismo y ocio;..
Santiago de Compostela;813 - Deportes;..
Santiago de Compostela;840 - Servicios de transporte;..
Santiago de Compostela;851 - Control y tecnología medioambiental;..
Santiago de Compostela;852 - Entornos naturales y vida salvaje;..
Santiago de Compostela;861 - Protección de la propiedad y las personas;..
Sevilla;Total;59.051
Sevilla;1 - Educación;5.810
Sevilla;142 - Ciencias de la educación;1.665
Sevilla;143 - Formación de docentes de enseñanza infantil;1.089
Sevilla;144 - Formación de docentes de enseñanza primaria;1.957
Sevilla;145 - Formación de docentes de enseñanza de temas especiales;253
Sevilla;146 - Formación de docentes de formación profesional;846
Sevilla;2 - Artes y humanidades;5.617
Sevilla;210 - Artes;..
Sevilla;211 - Bellas artes;2.038
Sevilla;212 - Música y artes del espectáculo;..
Sevilla;213 - Técnicas audiovisuales y medios de comunicación;754
Sevilla;214 - Diseño;..
Sevilla;220 - Humanidades;..
Sevilla;222 - Lenguas extranjeras;1.213
Sevilla;223 - Lenguas y dialectos españoles;441
Sevilla;224 - Historia, filosofía y temas relacionados;..
Sevilla;225 - Historia y arqueología;882
Sevilla;226 - Filosofía y ética;289
Sevilla;3 - Ciencias sociales, educación comercial y derecho;18.978
Sevilla;310 - Ciencias sociales y del comportamiento;..
Sevilla;311 - Psicología;1.729
Sevilla;312 - Sociología, antropología y geografía social y cultural;709
Sevilla;313 - Ciencias políticas;..
Sevilla;314 - Economía;1.041
Sevilla;321 - Periodismo;1.775
Sevilla;322 - Biblioteconomía, documentación y archivos;..
Sevilla;341 - Ventas al por mayor y al por menor;..
Sevilla;342 - Marketing y publicidad;1.251
Sevilla;343 - Finanzas, banca y seguros;1.188
Sevilla;344 - Contabilidad y gestión de impuestos;..
Sevilla;345 - Administración y gestión de empresas;7.339
Sevilla;346 - Secretariado y trabajo administrativo;..
Sevilla;347 - Otros estudios referidos al puesto de trabajo;..
Sevilla;380 - Derecho;3.946
Sevilla;4 - Ciencias;6.028
Sevilla;421 - Biología y Bioquímica;1.720
Sevilla;422 - Ciencias del medio ambiente;..
Sevilla;440 - Ciencias Físicas, químicas, geológicas;..
Sevilla;441 - Física;326
Sevilla;442 - Química;711
Sevilla;443 - Geología y meteorología;..
Sevilla;461 - Matemáticas;384
Sevilla;462 - Estadística;173
Sevilla;481 - Ciencias de la computación;2.714
Sevilla;482 - Informática en el nivel de usuario;..
Sevilla;5 - Ingeniería, industria y construcción;12.961
Sevilla;520 - Ingeniería y profesiones afines;2.577
Sevilla;521 - Mecánica y metalurgia;844
Sevilla;522 - Electricidad y energía;329
Sevilla;523 - Electrónica y automática;1.595
Sevilla;524 - Procesos químicos;838
Sevilla;525 - Vehículos de motor, barcos y aeronaves;754
Sevilla;540 - Industria manufacturera y producción;..
Sevilla;541 - Industria de la alimentación;..
Sevilla;542 - Industria textil, confección, del calzado y piel;..
Sevilla;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Sevilla;544 - Minería y extracción;..
Sevilla;581 - Arquitectura y urbanismo;6.024
Sevilla;582 - Construcción e ingeniería civil;..
Sevilla;6 - Agricultura y veterinaria;1.014
Sevilla;620 - Agricultura, ganadería y pesca;..
Sevilla;621 - Producción agrícola y explotación ganadera;772
Sevilla;622 - Horticultura;242
Sevilla;623 - Silvicultura;..
Sevilla;641 - Veterinaria;..
Sevilla;7 - Salud y servicios sociales;6.717
Sevilla;721 - Medicina;1.963
Sevilla;723 - Enfermería y atención a enfermos;1.608
Sevilla;724 - Estudios dentales;439
Sevilla;725 - Tecnología de diagnóstico y tratamiento médico;..
Sevilla;726 - Terapia y rehabilitación;427
Sevilla;727 - Farmacia;2.280
Sevilla;762 - Trabajo social y orientación;..
Sevilla;8 - Servicios;1.926
Sevilla;812 - Viajes, turismo y ocio;1.475
Sevilla;813 - Deportes;451
Sevilla;840 - Servicios de transporte;..
Sevilla;851 - Control y tecnología medioambiental;..
Sevilla;852 - Entornos naturales y vida salvaje;..
Sevilla;861 - Protección de la propiedad y las personas;..
València (Estudi General);Total;45.574
València (Estudi General);1 - Educación;4.950
València (Estudi General);142 - Ciencias de la educación;1.788
València (Estudi General);143 - Formación de docentes de enseñanza infantil;1.212
València (Estudi General);144 - Formación de docentes de enseñanza primaria;1.777
València (Estudi General);145 - Formación de docentes de enseñanza de temas especiales;50
València (Estudi General);146 - Formación de docentes de formación profesional;123
València (Estudi General);2 - Artes y humanidades;5.778
València (Estudi General);210 - Artes;..
València (Estudi General);211 - Bellas artes;901
València (Estudi General);212 - Música y artes del espectáculo;..
València (Estudi General);213 - Técnicas audiovisuales y medios de comunicación;398
València (Estudi General);214 - Diseño;..
València (Estudi General);220 - Humanidades;212
València (Estudi General);222 - Lenguas extranjeras;1.647
València (Estudi General);223 - Lenguas y dialectos españoles;925
València (Estudi General);224 - Historia, filosofía y temas relacionados;..
València (Estudi General);225 - Historia y arqueología;1.215
València (Estudi General);226 - Filosofía y ética;480
València (Estudi General);3 - Ciencias sociales, educación comercial y derecho;18.863
València (Estudi General);310 - Ciencias sociales y del comportamiento;..
València (Estudi General);311 - Psicología;2.570
València (Estudi General);312 - Sociología, antropología y geografía social y cultural;1.205
València (Estudi General);313 - Ciencias políticas;645
València (Estudi General);314 - Economía;1.561
València (Estudi General);321 - Periodismo;398
València (Estudi General);322 - Biblioteconomía, documentación y archivos;250
València (Estudi General);341 - Ventas al por mayor y al por menor;..
València (Estudi General);342 - Marketing y publicidad;287
València (Estudi General);343 - Finanzas, banca y seguros;207
València (Estudi General);344 - Contabilidad y gestión de impuestos;..
València (Estudi General);345 - Administración y gestión de empresas;7.345
València (Estudi General);346 - Secretariado y trabajo administrativo;..
València (Estudi General);347 - Otros estudios referidos al puesto de trabajo;..
València (Estudi General);380 - Derecho;4.395
València (Estudi General);4 - Ciencias;4.475
València (Estudi General);421 - Biología y Bioquímica;1.430
València (Estudi General);422 - Ciencias del medio ambiente;555
València (Estudi General);440 - Ciencias Físicas, químicas, geológicas;..
València (Estudi General);441 - Física;470
València (Estudi General);442 - Química;1.045
València (Estudi General);443 - Geología y meteorología;..
València (Estudi General);461 - Matemáticas;429
València (Estudi General);462 - Estadística;119
València (Estudi General);481 - Ciencias de la computación;427
València (Estudi General);482 - Informática en el nivel de usuario;..
València (Estudi General);5 - Ingeniería, industria y construcción;1.446
València (Estudi General);520 - Ingeniería y profesiones afines;..
València (Estudi General);521 - Mecánica y metalurgia;..
València (Estudi General);522 - Electricidad y energía;..
València (Estudi General);523 - Electrónica y automática;880
València (Estudi General);524 - Procesos químicos;391
València (Estudi General);525 - Vehículos de motor, barcos y aeronaves;..
València (Estudi General);540 - Industria manufacturera y producción;..
València (Estudi General);541 - Industria de la alimentación;175
València (Estudi General);542 - Industria textil, confección, del calzado y piel;..
València (Estudi General);543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
València (Estudi General);544 - Minería y extracción;..
València (Estudi General);581 - Arquitectura y urbanismo;..
València (Estudi General);582 - Construcción e ingeniería civil;..
València (Estudi General);6 - Agricultura y veterinaria;..
València (Estudi General);620 - Agricultura, ganadería y pesca;..
València (Estudi General);621 - Producción agrícola y explotación ganadera;..
València (Estudi General);622 - Horticultura;..
València (Estudi General);623 - Silvicultura;..
València (Estudi General);641 - Veterinaria;..
València (Estudi General);7 - Salud y servicios sociales;8.370
València (Estudi General);721 - Medicina;1.946
València (Estudi General);723 - Enfermería y atención a enfermos;1.488
València (Estudi General);724 - Estudios dentales;486
València (Estudi General);725 - Tecnología de diagnóstico y tratamiento médico;303
València (Estudi General);726 - Terapia y rehabilitación;1.701
València (Estudi General);727 - Farmacia;1.498
València (Estudi General);762 - Trabajo social y orientación;948
València (Estudi General);8 - Servicios;1.692
València (Estudi General);812 - Viajes, turismo y ocio;904
València (Estudi General);813 - Deportes;788
València (Estudi General);840 - Servicios de transporte;..
València (Estudi General);851 - Control y tecnología medioambiental;..
València (Estudi General);852 - Entornos naturales y vida salvaje;..
València (Estudi General);861 - Protección de la propiedad y las personas;..
Valladolid;Total;23.883
Valladolid;1 - Educación;3.624
Valladolid;142 - Ciencias de la educación;163
Valladolid;143 - Formación de docentes de enseñanza infantil;1.359
Valladolid;144 - Formación de docentes de enseñanza primaria;1.470
Valladolid;145 - Formación de docentes de enseñanza de temas especiales;241
Valladolid;146 - Formación de docentes de formación profesional;391
Valladolid;2 - Artes y humanidades;1.517
Valladolid;210 - Artes;..
Valladolid;211 - Bellas artes;207
Valladolid;212 - Música y artes del espectáculo;62
Valladolid;213 - Técnicas audiovisuales y medios de comunicación;..
Valladolid;214 - Diseño;41
Valladolid;220 - Humanidades;36
Valladolid;222 - Lenguas extranjeras;663
Valladolid;223 - Lenguas y dialectos españoles;96
Valladolid;224 - Historia, filosofía y temas relacionados;..
Valladolid;225 - Historia y arqueología;326
Valladolid;226 - Filosofía y ética;86
Valladolid;3 - Ciencias sociales, educación comercial y derecho;7.685
Valladolid;310 - Ciencias sociales y del comportamiento;132
Valladolid;311 - Psicología;..
Valladolid;312 - Sociología, antropología y geografía social y cultural;93
Valladolid;313 - Ciencias políticas;..
Valladolid;314 - Economía;423
Valladolid;321 - Periodismo;613
Valladolid;322 - Biblioteconomía, documentación y archivos;..
Valladolid;341 - Ventas al por mayor y al por menor;206
Valladolid;342 - Marketing y publicidad;1.463
Valladolid;343 - Finanzas, banca y seguros;39
Valladolid;344 - Contabilidad y gestión de impuestos;..
Valladolid;345 - Administración y gestión de empresas;3.298
Valladolid;346 - Secretariado y trabajo administrativo;..
Valladolid;347 - Otros estudios referidos al puesto de trabajo;..
Valladolid;380 - Derecho;1.418
Valladolid;4 - Ciencias;1.750
Valladolid;421 - Biología y Bioquímica;..
Valladolid;422 - Ciencias del medio ambiente;..
Valladolid;440 - Ciencias Físicas, químicas, geológicas;..
Valladolid;441 - Física;152
Valladolid;442 - Química;449
Valladolid;443 - Geología y meteorología;..
Valladolid;461 - Matemáticas;94
Valladolid;462 - Estadística;122
Valladolid;481 - Ciencias de la computación;933
Valladolid;482 - Informática en el nivel de usuario;..
Valladolid;5 - Ingeniería, industria y construcción;5.241
Valladolid;520 - Ingeniería y profesiones afines;1.052
Valladolid;521 - Mecánica y metalurgia;658
Valladolid;522 - Electricidad y energía;297
Valladolid;523 - Electrónica y automática;1.465
Valladolid;524 - Procesos químicos;443
Valladolid;525 - Vehículos de motor, barcos y aeronaves;..
Valladolid;540 - Industria manufacturera y producción;..
Valladolid;541 - Industria de la alimentación;241
Valladolid;542 - Industria textil, confección, del calzado y piel;..
Valladolid;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);..
Valladolid;544 - Minería y extracción;..
Valladolid;581 - Arquitectura y urbanismo;1.085
Valladolid;582 - Construcción e ingeniería civil;..
Valladolid;6 - Agricultura y veterinaria;1.093
Valladolid;620 - Agricultura, ganadería y pesca;..
Valladolid;621 - Producción agrícola y explotación ganadera;461
Valladolid;622 - Horticultura;32
Valladolid;623 - Silvicultura;600
Valladolid;641 - Veterinaria;..
Valladolid;7 - Salud y servicios sociales;2.841
Valladolid;721 - Medicina;1.049
Valladolid;723 - Enfermería y atención a enfermos;1.003
Valladolid;724 - Estudios dentales;..
Valladolid;725 - Tecnología de diagnóstico y tratamiento médico;101
Valladolid;726 - Terapia y rehabilitación;356
Valladolid;727 - Farmacia;..
Valladolid;762 - Trabajo social y orientación;332
Valladolid;8 - Servicios;132
Valladolid;812 - Viajes, turismo y ocio;132
Valladolid;813 - Deportes;..
Valladolid;840 - Servicios de transporte;..
Valladolid;851 - Control y tecnología medioambiental;..
Valladolid;852 - Entornos naturales y vida salvaje;..
Valladolid;861 - Protección de la propiedad y las personas;..
Vigo;Total;18.995
Vigo;1 - Educación;2.432
Vigo;142 - Ciencias de la educación;426
Vigo;143 - Formación de docentes de enseñanza infantil;878
Vigo;144 - Formación de docentes de enseñanza primaria;891
Vigo;145 - Formación de docentes de enseñanza de temas especiales;74
Vigo;146 - Formación de docentes de formación profesional;163
Vigo;2 - Artes y humanidades;1.815
Vigo;210 - Artes;..
Vigo;211 - Bellas artes;568
Vigo;212 - Música y artes del espectáculo;..
