Nivel y Ciclo;Nacionalidad (regiones);Tipo de universidad;Tipo de centro;Sexo;Total
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;124
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;65
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;59
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;121
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;64
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;57
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;3
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;1
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;2
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;110
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;59
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;51
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;107
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;58
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;49
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;3
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;1
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;2
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;14
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;6
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;8
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;14
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;6
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;8
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Ambos Sexos;2.593
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Mujeres;1.492
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Total Centros;Hombres;1.101
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Ambos Sexos;2.544
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Mujeres;1.462
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros propios;Hombres;1.082
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Ambos Sexos;49
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Mujeres;30
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Total Universidades;Centros adscritos;Hombres;19
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Ambos Sexos;2.456
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Mujeres;1.421
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Total Centros;Hombres;1.035
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Ambos Sexos;2.407
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Mujeres;1.391
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros propios;Hombres;1.016
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Ambos Sexos;49
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Mujeres;30
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades públicas;Centros adscritos;Hombres;19
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Ambos Sexos;137
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Mujeres;71
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Total Centros;Hombres;66
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Ambos Sexos;137
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Mujeres;71
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros propios;Hombres;66
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;América Latina y Caribe;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Ambos Sexos;1.589
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Mujeres;801
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Total Centros;Hombres;788
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Ambos Sexos;1.575
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Mujeres;795
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros propios;Hombres;780
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Ambos Sexos;14
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Mujeres;6
Matrícula de 1º y 2º Ciclo;Norte de África;Total Universidades;Centros adscritos;Hombres;8
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Ambos Sexos;1.568
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Mujeres;787
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Total Centros;Hombres;781
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Ambos Sexos;1.554
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Mujeres;781
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros propios;Hombres;773
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Ambos Sexos;14
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Mujeres;6
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades públicas;Centros adscritos;Hombres;8
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Ambos Sexos;21
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Mujeres;14
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Total Centros;Hombres;7
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Ambos Sexos;21
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Mujeres;14
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros propios;Hombres;7
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Norte de África;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Ambos Sexos;296
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Mujeres;129
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Total Centros;Hombres;167
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Ambos Sexos;291
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Mujeres;125
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros propios;Hombres;166
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Ambos Sexos;5
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Mujeres;4
Matrícula de 1º y 2º Ciclo;Resto de África;Total Universidades;Centros adscritos;Hombres;1
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Ambos Sexos;290
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Mujeres;125
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Total Centros;Hombres;165
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Ambos Sexos;285
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Mujeres;121
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros propios;Hombres;164
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Ambos Sexos;5
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Mujeres;4
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades públicas;Centros adscritos;Hombres;1
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Ambos Sexos;6
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Mujeres;4
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Total Centros;Hombres;2
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Ambos Sexos;6
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Mujeres;4
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros propios;Hombres;2
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Resto de África;Universidades privadas;Centros adscritos;Hombres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Ambos Sexos;528
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Mujeres;294
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Total Centros;Hombres;234
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Ambos Sexos;526
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Mujeres;293
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros propios;Hombres;233
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Ambos Sexos;2
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Mujeres;1
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Total Universidades;Centros adscritos;Hombres;1
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Ambos Sexos;512
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Mujeres;282
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Total Centros;Hombres;230
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Ambos Sexos;510
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Mujeres;281
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros propios;Hombres;229
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Ambos Sexos;2
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Mujeres;1
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades públicas;Centros adscritos;Hombres;1
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Ambos Sexos;16
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Mujeres;12
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Total Centros;Hombres;4
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Ambos Sexos;16
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Mujeres;12
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros propios;Hombres;4
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Ambos Sexos;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Mujeres;..
Matrícula de 1º y 2º Ciclo;Asia y Oceanía;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Ambos Sexos;102.269
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Mujeres;44.846
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Total Centros;Hombres;57.423
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Ambos Sexos;97.310
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Mujeres;42.092
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros propios;Hombres;55.218
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Ambos Sexos;4.959
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Mujeres;2.754
1º y 2º ciclo. Ciclo Corto;TOTAL;Total Universidades;Centros adscritos;Hombres;2.205
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Ambos Sexos;94.750
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Mujeres;41.846
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Total Centros;Hombres;52.904
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Ambos Sexos;89.791
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Mujeres;39.092
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros propios;Hombres;50.699
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Ambos Sexos;4.959
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Mujeres;2.754
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades públicas;Centros adscritos;Hombres;2.205
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Ambos Sexos;7.519
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Mujeres;3.000
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Total Centros;Hombres;4.519
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Ambos Sexos;7.519
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Mujeres;3.000
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros propios;Hombres;4.519
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;TOTAL;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Ambos Sexos;100.117
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Mujeres;43.719
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Total Centros;Hombres;56.398
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Ambos Sexos;95.245
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Mujeres;41.023
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros propios;Hombres;54.222
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Ambos Sexos;4.872
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Mujeres;2.696
1º y 2º ciclo. Ciclo Corto;España;Total Universidades;Centros adscritos;Hombres;2.176
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Ambos Sexos;92.715
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Mujeres;40.783
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Total Centros;Hombres;51.932
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Ambos Sexos;87.843
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Mujeres;38.087
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros propios;Hombres;49.756
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Ambos Sexos;4.872
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Mujeres;2.696
1º y 2º ciclo. Ciclo Corto;España;Universidades públicas;Centros adscritos;Hombres;2.176
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Ambos Sexos;7.402
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Mujeres;2.936
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Total Centros;Hombres;4.466
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Ambos Sexos;7.402
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Mujeres;2.936
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros propios;Hombres;4.466
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;España;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Ambos Sexos;639
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Mujeres;371
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Total Centros;Hombres;268
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Ambos Sexos;605
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Mujeres;346
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros propios;Hombres;259
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Ambos Sexos;34
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Mujeres;25
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Total Universidades;Centros adscritos;Hombres;9
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Ambos Sexos;598
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Mujeres;349
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Total Centros;Hombres;249
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Ambos Sexos;564
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Mujeres;324
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros propios;Hombres;240
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Ambos Sexos;34
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Mujeres;25
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades públicas;Centros adscritos;Hombres;9
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Ambos Sexos;41
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Mujeres;22
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Total Centros;Hombres;19
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Ambos Sexos;41
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Mujeres;22
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros propios;Hombres;19
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Unión Europea (27);Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Ambos Sexos;181
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Mujeres;99
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Total Centros;Hombres;82
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Ambos Sexos;177
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Mujeres;97
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros propios;Hombres;80
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Ambos Sexos;4
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Mujeres;2
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Total Universidades;Centros adscritos;Hombres;2
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Ambos Sexos;150
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Mujeres;82
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Total Centros;Hombres;68
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Ambos Sexos;146
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Mujeres;80
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros propios;Hombres;66
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Ambos Sexos;4
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Mujeres;2
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades públicas;Centros adscritos;Hombres;2
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Ambos Sexos;31
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Mujeres;17
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Total Centros;Hombres;14
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Ambos Sexos;31
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Mujeres;17
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros propios;Hombres;14
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;Resto de Europa;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Ambos Sexos;14
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Mujeres;9
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Total Centros;Hombres;5
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Ambos Sexos;14
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Mujeres;9
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros propios;Hombres;5
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Total Universidades;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Ambos Sexos;10
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Mujeres;7
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Total Centros;Hombres;3
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Ambos Sexos;10
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Mujeres;7
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros propios;Hombres;3
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades públicas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Ambos Sexos;4
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Mujeres;2
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Total Centros;Hombres;2
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Ambos Sexos;4
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Mujeres;2
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros propios;Hombres;2
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Ambos Sexos;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Mujeres;..
1º y 2º ciclo. Ciclo Corto;EE.UU. y Canadá;Universidades privadas;Centros adscritos;Hombres;..
1º y 2º ciclo. Ciclo Corto;América Latina y Caribe;Total Universidades;Total Centros;Ambos Sexos;602
1º y 2º ciclo. Ciclo Corto;América Latina y Caribe;Total Universidades;Total Centros;Mujeres;336
1º y 2º ciclo. Ciclo Corto;América Latina y Caribe;Total Universidades;Total Centros;Hombres;266
