Sexo;Universidad;Ámbito de estudio ISCED 1999;Total
Ambos Sexos;Valladolid;421 - Biología y Bioquímica;.
Ambos Sexos;Valladolid;422 - Ciencias del medio ambiente;..
Ambos Sexos;Valladolid;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Valladolid;441 - Física;227
Ambos Sexos;Valladolid;442 - Química;397
Ambos Sexos;Valladolid;443 - Geología y meteorología;.
Ambos Sexos;Valladolid;461 - Matemáticas;121
Ambos Sexos;Valladolid;462 - Estadística;..
Ambos Sexos;Valladolid;481 - Ciencias de la computación;683
Ambos Sexos;Valladolid;Total Ingeniería, industria y construcción;4.350
Ambos Sexos;Valladolid;520 - Ingeniería y profesiones afines;675
Ambos Sexos;Valladolid;521 - Mecánica y metalurgia;990
Ambos Sexos;Valladolid;522 - Electricidad y energía;214
Ambos Sexos;Valladolid;523 - Electrónica y automática;968
Ambos Sexos;Valladolid;524 - Procesos químicos;344
Ambos Sexos;Valladolid;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Valladolid;541 - Industria de la alimentación;144
Ambos Sexos;Valladolid;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Valladolid;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Valladolid;544 - Minería y extracción;.
Ambos Sexos;Valladolid;581 - Arquitectura y urbanismo;1.015
Ambos Sexos;Valladolid;582 - Construcción e ingeniería civil;.
Ambos Sexos;Valladolid;Total Agricultura y veterinaria;984
Ambos Sexos;Valladolid;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Valladolid;621 - Producción agrícola y explotación ganadera;545
Ambos Sexos;Valladolid;622 - Horticultura;..
Ambos Sexos;Valladolid;623 - Silvicultura;424
Ambos Sexos;Valladolid;641 - Veterinaria;.
Ambos Sexos;Valladolid;Total Salud y servicios sociales;3.401
Ambos Sexos;Valladolid;720 - Salud;.
Ambos Sexos;Valladolid;721 - Medicina;1.183
Ambos Sexos;Valladolid;723 - Enfermería y atención a enfermos;1.168
Ambos Sexos;Valladolid;724 - Estudios dentales;.
Ambos Sexos;Valladolid;725 - Tecnología de diagnóstico y tratamiento médico;194
Ambos Sexos;Valladolid;726 - Terapia y rehabilitación;539
Ambos Sexos;Valladolid;727 - Farmacia;.
Ambos Sexos;Valladolid;762 - Trabajo social y orientación;317
Ambos Sexos;Valladolid;Total Servicios;176
Ambos Sexos;Valladolid;811 - Hostelería;.
Ambos Sexos;Valladolid;812 - Viajes, turismo y ocio;176
Ambos Sexos;Valladolid;813 - Deportes;.
Ambos Sexos;Valladolid;840 - Servicios de transporte;.
Ambos Sexos;Valladolid;851 - Control y tecnología medioambiental;.
Ambos Sexos;Valladolid;861 - Protección de la propiedad y las personas;.
Ambos Sexos;Valladolid;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Valladolid;863 - Enseñanza militar;.
Ambos Sexos;Vigo;Total Ámbito;16.813
Ambos Sexos;Vigo;Total Educación;1.991
Ambos Sexos;Vigo;140 - Formación de personal docente y ciencias de la educación;290
Ambos Sexos;Vigo;142 - Ciencias de la educación;..
Ambos Sexos;Vigo;143 - Formación de docentes de enseñanza infantil;844
Ambos Sexos;Vigo;144 - Formación de docentes de enseñanza primaria;837
Ambos Sexos;Vigo;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Vigo;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Vigo;Total Artes y humanidades;1.677
Ambos Sexos;Vigo;211 - Bellas artes;479
Ambos Sexos;Vigo;212 - Música y artes del espectáculo;.
Ambos Sexos;Vigo;213 - Técnicas audiovisuales y medios de comunicación;202
Ambos Sexos;Vigo;214 - Diseño;.
Ambos Sexos;Vigo;220 - Humanidades;.
Ambos Sexos;Vigo;222 - Lenguas extranjeras;737
Ambos Sexos;Vigo;223 - Lenguas y dialectos españoles;117
Ambos Sexos;Vigo;225 - Historia y arqueología;142
Ambos Sexos;Vigo;226 - Filosofía y ética;.
Ambos Sexos;Vigo;Total Ciencias sociales, educación comercial y derecho;4.269
Ambos Sexos;Vigo;311 - Psicología;.
Ambos Sexos;Vigo;312 - Sociología, antropología y geografía social y cultural;.
Ambos Sexos;Vigo;313 - Ciencias políticas;153
Ambos Sexos;Vigo;314 - Economía;279
Ambos Sexos;Vigo;321 - Periodismo;.
Ambos Sexos;Vigo;322 - Biblioteconomía, documentación y archivos;..
Ambos Sexos;Vigo;342 - Marketing y publicidad;411
Ambos Sexos;Vigo;343 - Finanzas, banca y seguros;.
Ambos Sexos;Vigo;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Vigo;345 - Administración y gestión de empresas;2.633
Ambos Sexos;Vigo;380 - Derecho;782
Ambos Sexos;Vigo;Total Ciencias;1.458
Ambos Sexos;Vigo;421 - Biología y Bioquímica;326
Ambos Sexos;Vigo;422 - Ciencias del medio ambiente;171
Ambos Sexos;Vigo;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Vigo;441 - Física;..
Ambos Sexos;Vigo;442 - Química;192
Ambos Sexos;Vigo;443 - Geología y meteorología;267
Ambos Sexos;Vigo;461 - Matemáticas;.
Ambos Sexos;Vigo;462 - Estadística;.
Ambos Sexos;Vigo;481 - Ciencias de la computación;486
Ambos Sexos;Vigo;Total Ingeniería, industria y construcción;5.000
Ambos Sexos;Vigo;520 - Ingeniería y profesiones afines;958
Ambos Sexos;Vigo;521 - Mecánica y metalurgia;1.609
Ambos Sexos;Vigo;522 - Electricidad y energía;479
Ambos Sexos;Vigo;523 - Electrónica y automática;1.396
Ambos Sexos;Vigo;524 - Procesos químicos;230
Ambos Sexos;Vigo;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Vigo;541 - Industria de la alimentación;103
Ambos Sexos;Vigo;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Vigo;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Vigo;544 - Minería y extracción;225
Ambos Sexos;Vigo;581 - Arquitectura y urbanismo;.
Ambos Sexos;Vigo;582 - Construcción e ingeniería civil;.
Ambos Sexos;Vigo;Total Agricultura y veterinaria;313
Ambos Sexos;Vigo;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Vigo;621 - Producción agrícola y explotación ganadera;..
Ambos Sexos;Vigo;622 - Horticultura;.
Ambos Sexos;Vigo;623 - Silvicultura;221
Ambos Sexos;Vigo;641 - Veterinaria;.
Ambos Sexos;Vigo;Total Salud y servicios sociales;1.338
Ambos Sexos;Vigo;720 - Salud;.
Ambos Sexos;Vigo;721 - Medicina;.
Ambos Sexos;Vigo;723 - Enfermería y atención a enfermos;834
Ambos Sexos;Vigo;724 - Estudios dentales;.
Ambos Sexos;Vigo;725 - Tecnología de diagnóstico y tratamiento médico;.
Ambos Sexos;Vigo;726 - Terapia y rehabilitación;225
Ambos Sexos;Vigo;727 - Farmacia;.
Ambos Sexos;Vigo;762 - Trabajo social y orientación;279
Ambos Sexos;Vigo;Total Servicios;767
Ambos Sexos;Vigo;811 - Hostelería;.
Ambos Sexos;Vigo;812 - Viajes, turismo y ocio;272
Ambos Sexos;Vigo;813 - Deportes;495
Ambos Sexos;Vigo;840 - Servicios de transporte;.
Ambos Sexos;Vigo;851 - Control y tecnología medioambiental;.
Ambos Sexos;Vigo;861 - Protección de la propiedad y las personas;.
Ambos Sexos;Vigo;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Vigo;863 - Enseñanza militar;.
Ambos Sexos;Zaragoza;Total Ámbito;28.813
Ambos Sexos;Zaragoza;Total Educación;3.429
Ambos Sexos;Zaragoza;140 - Formación de personal docente y ciencias de la educación;.
Ambos Sexos;Zaragoza;142 - Ciencias de la educación;..
Ambos Sexos;Zaragoza;143 - Formación de docentes de enseñanza infantil;1.332
Ambos Sexos;Zaragoza;144 - Formación de docentes de enseñanza primaria;2.052
Ambos Sexos;Zaragoza;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Zaragoza;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Zaragoza;Total Artes y humanidades;2.311
Ambos Sexos;Zaragoza;211 - Bellas artes;524
Ambos Sexos;Zaragoza;212 - Música y artes del espectáculo;.
Ambos Sexos;Zaragoza;213 - Técnicas audiovisuales y medios de comunicación;.
Ambos Sexos;Zaragoza;214 - Diseño;.
Ambos Sexos;Zaragoza;220 - Humanidades;.
Ambos Sexos;Zaragoza;222 - Lenguas extranjeras;693
Ambos Sexos;Zaragoza;223 - Lenguas y dialectos españoles;287
Ambos Sexos;Zaragoza;225 - Historia y arqueología;620
Ambos Sexos;Zaragoza;226 - Filosofía y ética;180
Ambos Sexos;Zaragoza;Total Ciencias sociales, educación comercial y derecho;7.958
Ambos Sexos;Zaragoza;311 - Psicología;328
Ambos Sexos;Zaragoza;312 - Sociología, antropología y geografía social y cultural;.
Ambos Sexos;Zaragoza;313 - Ciencias políticas;.
Ambos Sexos;Zaragoza;314 - Economía;861
Ambos Sexos;Zaragoza;321 - Periodismo;254
Ambos Sexos;Zaragoza;322 - Biblioteconomía, documentación y archivos;101
Ambos Sexos;Zaragoza;342 - Marketing y publicidad;559
Ambos Sexos;Zaragoza;343 - Finanzas, banca y seguros;511
Ambos Sexos;Zaragoza;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Zaragoza;345 - Administración y gestión de empresas;3.245
Ambos Sexos;Zaragoza;380 - Derecho;2.092
Ambos Sexos;Zaragoza;Total Ciencias;2.265
Ambos Sexos;Zaragoza;421 - Biología y Bioquímica;..
Ambos Sexos;Zaragoza;422 - Ciencias del medio ambiente;427
Ambos Sexos;Zaragoza;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Zaragoza;441 - Física;268
Ambos Sexos;Zaragoza;442 - Química;566
Ambos Sexos;Zaragoza;443 - Geología y meteorología;154
Ambos Sexos;Zaragoza;461 - Matemáticas;225
Ambos Sexos;Zaragoza;462 - Estadística;.
Ambos Sexos;Zaragoza;481 - Ciencias de la computación;614
Ambos Sexos;Zaragoza;Total Ingeniería, industria y construcción;6.673
Ambos Sexos;Zaragoza;520 - Ingeniería y profesiones afines;2.252
Ambos Sexos;Zaragoza;521 - Mecánica y metalurgia;1.376
Ambos Sexos;Zaragoza;522 - Electricidad y energía;358
Ambos Sexos;Zaragoza;523 - Electrónica y automática;891
Ambos Sexos;Zaragoza;524 - Procesos químicos;675
Ambos Sexos;Zaragoza;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Zaragoza;541 - Industria de la alimentación;264
Ambos Sexos;Zaragoza;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Zaragoza;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Zaragoza;544 - Minería y extracción;.
Ambos Sexos;Zaragoza;581 - Arquitectura y urbanismo;658
Ambos Sexos;Zaragoza;582 - Construcción e ingeniería civil;199
Ambos Sexos;Zaragoza;Total Agricultura y veterinaria;1.136
Ambos Sexos;Zaragoza;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Zaragoza;621 - Producción agrícola y explotación ganadera;275
Ambos Sexos;Zaragoza;622 - Horticultura;.
Ambos Sexos;Zaragoza;623 - Silvicultura;.
Ambos Sexos;Zaragoza;641 - Veterinaria;857
Ambos Sexos;Zaragoza;Total Salud y servicios sociales;4.481
Ambos Sexos;Zaragoza;720 - Salud;.
Ambos Sexos;Zaragoza;721 - Medicina;1.580
Ambos Sexos;Zaragoza;723 - Enfermería y atención a enfermos;1.024
Ambos Sexos;Zaragoza;724 - Estudios dentales;164
Ambos Sexos;Zaragoza;725 - Tecnología de diagnóstico y tratamiento médico;206
Ambos Sexos;Zaragoza;726 - Terapia y rehabilitación;812
Ambos Sexos;Zaragoza;727 - Farmacia;.
Ambos Sexos;Zaragoza;762 - Trabajo social y orientación;695
Ambos Sexos;Zaragoza;Total Servicios;560
Ambos Sexos;Zaragoza;811 - Hostelería;.
Ambos Sexos;Zaragoza;812 - Viajes, turismo y ocio;285
Ambos Sexos;Zaragoza;813 - Deportes;275
Ambos Sexos;Zaragoza;840 - Servicios de transporte;.
Ambos Sexos;Zaragoza;851 - Control y tecnología medioambiental;.
Ambos Sexos;Zaragoza;861 - Protección de la propiedad y las personas;.
Ambos Sexos;Zaragoza;862 - Salud y seguridad en el trabajo;.
Ambos Sexos;Zaragoza;863 - Enseñanza militar;.
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Ámbito;150.205
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Educación;10.984
Ambos Sexos;Total Universidades Públicas No Presenciales;140 - Formación de personal docente y ciencias de la educación;6.489
Ambos Sexos;Total Universidades Públicas No Presenciales;142 - Ciencias de la educación;4.495
Ambos Sexos;Total Universidades Públicas No Presenciales;143 - Formación de docentes de enseñanza infantil;.
Ambos Sexos;Total Universidades Públicas No Presenciales;144 - Formación de docentes de enseñanza primaria;.
Ambos Sexos;Total Universidades Públicas No Presenciales;145 - Formación de docentes de enseñanza de temas especiales;.
Ambos Sexos;Total Universidades Públicas No Presenciales;146 - Formación de docentes de formación profesional;.
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Artes y humanidades;27.614
Ambos Sexos;Total Universidades Públicas No Presenciales;211 - Bellas artes;7.588
Ambos Sexos;Total Universidades Públicas No Presenciales;212 - Música y artes del espectáculo;.
Ambos Sexos;Total Universidades Públicas No Presenciales;213 - Técnicas audiovisuales y medios de comunicación;.
Ambos Sexos;Total Universidades Públicas No Presenciales;214 - Diseño;.
Ambos Sexos;Total Universidades Públicas No Presenciales;220 - Humanidades;.
Ambos Sexos;Total Universidades Públicas No Presenciales;222 - Lenguas extranjeras;5.390
Ambos Sexos;Total Universidades Públicas No Presenciales;223 - Lenguas y dialectos españoles;3.379
Ambos Sexos;Total Universidades Públicas No Presenciales;225 - Historia y arqueología;8.592
Ambos Sexos;Total Universidades Públicas No Presenciales;226 - Filosofía y ética;2.665
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Ciencias sociales, educación comercial y derecho;82.650
Ambos Sexos;Total Universidades Públicas No Presenciales;311 - Psicología;31.860
Ambos Sexos;Total Universidades Públicas No Presenciales;312 - Sociología, antropología y geografía social y cultural;4.650
Ambos Sexos;Total Universidades Públicas No Presenciales;313 - Ciencias políticas;3.508
Ambos Sexos;Total Universidades Públicas No Presenciales;314 - Economía;4.086
Ambos Sexos;Total Universidades Públicas No Presenciales;321 - Periodismo;.
Ambos Sexos;Total Universidades Públicas No Presenciales;322 - Biblioteconomía, documentación y archivos;.
Ambos Sexos;Total Universidades Públicas No Presenciales;342 - Marketing y publicidad;.
Ambos Sexos;Total Universidades Públicas No Presenciales;343 - Finanzas, banca y seguros;.
Ambos Sexos;Total Universidades Públicas No Presenciales;344 - Contabilidad y gestión de impuestos;.
Ambos Sexos;Total Universidades Públicas No Presenciales;345 - Administración y gestión de empresas;13.762
Ambos Sexos;Total Universidades Públicas No Presenciales;380 - Derecho;24.784
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Ciencias;11.931
Ambos Sexos;Total Universidades Públicas No Presenciales;421 - Biología y Bioquímica;.
Ambos Sexos;Total Universidades Públicas No Presenciales;422 - Ciencias del medio ambiente;3.263
Ambos Sexos;Total Universidades Públicas No Presenciales;440 - Ciencias Físicas, químicas, geológicas;.
Ambos Sexos;Total Universidades Públicas No Presenciales;441 - Física;1.531
Ambos Sexos;Total Universidades Públicas No Presenciales;442 - Química;1.465
Ambos Sexos;Total Universidades Públicas No Presenciales;443 - Geología y meteorología;.
Ambos Sexos;Total Universidades Públicas No Presenciales;461 - Matemáticas;1.671
Ambos Sexos;Total Universidades Públicas No Presenciales;462 - Estadística;.
Ambos Sexos;Total Universidades Públicas No Presenciales;481 - Ciencias de la computación;4.001
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Ingeniería, industria y construcción;6.099
Ambos Sexos;Total Universidades Públicas No Presenciales;520 - Ingeniería y profesiones afines;1.102
Ambos Sexos;Total Universidades Públicas No Presenciales;521 - Mecánica y metalurgia;1.769
Ambos Sexos;Total Universidades Públicas No Presenciales;522 - Electricidad y energía;817
Ambos Sexos;Total Universidades Públicas No Presenciales;523 - Electrónica y automática;2.411
Ambos Sexos;Total Universidades Públicas No Presenciales;524 - Procesos químicos;.
Ambos Sexos;Total Universidades Públicas No Presenciales;525 - Vehículos de motor, barcos y aeronaves;.
Ambos Sexos;Total Universidades Públicas No Presenciales;541 - Industria de la alimentación;.
Ambos Sexos;Total Universidades Públicas No Presenciales;542 - Industria textil, confección, del calzado y piel;.
Ambos Sexos;Total Universidades Públicas No Presenciales;543 - Industrias de otros materiales (madera, papel, plástico, vidrio);.
Ambos Sexos;Total Universidades Públicas No Presenciales;544 - Minería y extracción;.
Ambos Sexos;Total Universidades Públicas No Presenciales;581 - Arquitectura y urbanismo;.
Ambos Sexos;Total Universidades Públicas No Presenciales;582 - Construcción e ingeniería civil;.
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Agricultura y veterinaria;.
Ambos Sexos;Total Universidades Públicas No Presenciales;620 - Agricultura, ganadería y pesca;.
Ambos Sexos;Total Universidades Públicas No Presenciales;621 - Producción agrícola y explotación ganadera;.
Ambos Sexos;Total Universidades Públicas No Presenciales;622 - Horticultura;.
Ambos Sexos;Total Universidades Públicas No Presenciales;623 - Silvicultura;.
Ambos Sexos;Total Universidades Públicas No Presenciales;641 - Veterinaria;.
Ambos Sexos;Total Universidades Públicas No Presenciales;Total Salud y servicios sociales;6.654
Ambos Sexos;Total Universidades Públicas No Presenciales;720 - Salud;.
Ambos Sexos;Total Universidades Públicas No Presenciales;721 - Medicina;.
Ambos Sexos;Total Universidades Públicas No Presenciales;723 - Enfermería y atención a enfermos;.
Ambos Sexos;Total Universidades Públicas No Presenciales;724 - Estudios dentales;.
Ambos Sexos;Total Universidades Públicas No Presenciales;725 - Tecnología de diagnóstico y tratamiento médico;.
Ambos Sexos;Total Universidades Públicas No Presenciales;726 - Terapia y rehabilitación;.
Ambos Sexos;Total Universidades Públicas No Presenciales;727 - Farmacia;.
Ambos Sexos;Total Universidades Públicas No Presenciales;762 - Trabajo social y orientación;6.654
